Price,Adj Close,Close,High,Low,Open,Volume
2005-03-16,81.0443115234375,119.12000274658203,120.16000366210938,118.9000015258789,119.69999694824219,74874200
2005-03-17,81.20759582519531,119.36000061035156,119.73999786376953,118.9800033569336,119.30999755859375,62584200
2005-03-18,80.96647644042969,118.54000091552734,119.52999877929688,118.1500015258789,119.11000061035156,60232000
2005-03-21,80.66593170166016,118.0999984741211,118.77999877929688,117.76000213623047,118.70999908447266,61244300
2005-03-22,79.84632873535156,116.9000015258789,118.93000030517578,116.9000015258789,118.37000274658203,92472400
2005-03-23,79.91460418701172,117.0,117.72000122070312,116.75,116.94999694824219,70817300
2005-03-24,80.0102767944336,117.13999938964844,117.98999786376953,117.05999755859375,117.45999908447266,51932500
2005-03-28,80.12635040283203,117.30999755859375,117.94000244140625,117.30999755859375,117.41999816894531,46765500
2005-03-29,79.59357452392578,116.52999877929688,117.9000015258789,116.25,117.13999938964844,71160300
2005-03-30,80.7205810546875,118.18000030517578,118.19999694824219,116.7699966430664,116.77999877929688,62002100
2005-03-31,80.57035064697266,117.95999908447266,118.45999908447266,117.87000274658203,118.19000244140625,64575400
2005-04-01,80.20833587646484,117.43000030517578,118.98999786376953,116.91000366210938,118.62999725341797,95255300
2005-04-04,80.34492492675781,117.62999725341797,117.86000061035156,116.73999786376953,117.36000061035156,71581200
2005-04-05,80.7274398803711,118.19000244140625,118.37999725341797,117.66999816894531,117.77999877929688,46853900
2005-04-06,81.00741577148438,118.5999984741211,118.94999694824219,118.18000030517578,118.44999694824219,53268200
2005-04-07,81.44461059570312,119.23999786376953,119.26000213623047,118.31999969482422,118.41000366210938,46734600
2005-04-08,80.59767150878906,118.0,119.20999908447266,118.0,119.16999816894531,63772900
2005-04-11,80.65909576416016,118.08999633789062,118.41999816894531,117.83000183105469,118.29000091552734,44945000
2005-04-12,81.07573699951172,118.69999694824219,119.05999755859375,117.06999969482422,117.88999938964844,86144800
2005-04-13,80.1195068359375,117.30000305175781,118.80000305175781,117.12999725341797,118.55999755859375,65949000
2005-04-14,79.07447052001953,115.7699966430664,117.5,115.7699966430664,117.4000015258789,96119800
2005-04-15,77.96797180175781,114.1500015258789,116.19999694824219,114.0999984741211,115.73999786376953,128677300
2005-04-18,78.20702362060547,114.5,114.95999908447266,113.95999908447266,114.12000274658203,100035200
2005-04-19,78.82861328125,115.41000366210938,115.52999877929688,114.83000183105469,115.0999984741211,64930100
2005-04-20,77.72891998291016,113.80000305175781,115.62999725341797,113.55000305175781,115.37999725341797,107735900
2005-04-21,79.23841857910156,116.01000213623047,116.20999908447266,114.37999725341797,114.79000091552734,86952200
2005-04-22,78.93787384033203,115.56999969482422,116.5,114.2699966430664,115.73999786376953,88845800
2005-04-25,79.45700073242188,116.33000183105469,116.5,115.72000122070312,115.86000061035156,52284100
2005-04-26,78.68514251708984,115.19999694824219,116.7699966430664,115.1500015258789,115.95999908447266,72626000
2005-04-27,78.99250030517578,115.6500015258789,116.06999969482422,114.44000244140625,114.86000061035156,84131900
2005-04-28,78.00212860107422,114.19999694824219,115.68000030517578,114.19999694824219,115.2699966430664,72481500
2005-04-29,79.0608139038086,115.75,115.87000274658203,113.97000122070312,115.06999969482422,103993800
2005-05-02,79.50479125976562,116.4000015258789,116.41000366210938,115.5199966430664,116.06999969482422,56026400
2005-05-03,79.64138793945312,116.5999984741211,116.8499984741211,115.69000244140625,116.06999969482422,86000300
2005-05-04,80.25608825683594,117.5,117.75,116.27999877929688,116.6500015258789,81055700
2005-05-05,80.22879028320312,117.45999908447266,118.0,116.73999786376953,117.66999816894531,96906700
2005-05-06,79.9760971069336,117.08999633789062,117.98999786376953,117.05999755859375,117.93000030517578,67415400
2005-05-09,80.47467803955078,117.81999969482422,118.08000183105469,117.05000305175781,117.20999908447266,43750500
2005-05-10,79.64138793945312,116.5999984741211,117.5,116.38999938964844,117.36000061035156,74613500
2005-05-11,80.07852935791016,117.23999786376953,117.4000015258789,115.8499984741211,116.93000030517578,91647400
2005-05-12,79.19741821289062,115.94999694824219,117.58999633789062,115.94999694824219,117.31999969482422,95086800
2005-05-13,79.04034423828125,115.72000122070312,116.62000274658203,114.80000305175781,116.30000305175781,85267000
2005-05-16,79.77803802490234,116.80000305175781,116.83999633789062,115.66000366210938,115.69999694824219,49207000
2005-05-17,80.3107681274414,117.58000183105469,117.69999694824219,116.16000366210938,116.41000366210938,61071800
2005-05-18,81.13721466064453,118.79000091552734,119.08000183105469,118.01000213623047,118.08999633789062,77944900
2005-05-19,81.478759765625,119.29000091552734,119.41000366210938,118.69999694824219,119.0199966430664,61768100
2005-05-20,81.3626480102539,119.12000274658203,119.38999938964844,118.73999786376953,119.33999633789062,46345500
2005-05-23,81.81341552734375,119.77999877929688,120.04000091552734,119.19000244140625,119.20999908447266,51047900
2005-05-24,81.6222152709961,119.5,119.83000183105469,119.19999694824219,119.44000244140625,50654100
2005-05-25,81.56070709228516,119.41000366210938,119.87000274658203,118.83000183105469,119.3499984741211,47608800
2005-05-26,81.99784851074219,120.05000305175781,120.20999908447266,119.62000274658203,119.79000091552734,43256200
2005-05-27,82.13444519042969,120.25,120.25,119.80000305175781,120.05999755859375,24596100
2005-05-31,81.6085433959961,119.4800033569336,120.16999816894531,119.4000015258789,120.08000183105469,43377200
2005-06-01,82.30522918701172,120.5,120.91999816894531,119.44999694824219,119.5199966430664,69611000
2005-06-02,82.4827651977539,120.76000213623047,120.83999633789062,120.0999984741211,120.2300033569336,39704500
2005-06-03,82.06614685058594,120.1500015258789,120.88999938964844,119.7300033569336,120.55000305175781,60999400
2005-06-06,81.99100494384766,120.04000091552734,120.19999694824219,119.55000305175781,119.94999694824219,36046400
2005-06-07,82.05248260498047,120.12999725341797,121.25,120.01000213623047,120.38999938964844,66501300
2005-06-08,81.90222930908203,119.91000366210938,120.58999633789062,119.66999816894531,120.43000030517578,46881200
2005-06-09,82.29155731201172,120.4800033569336,120.58000183105469,119.44000244140625,119.73999786376953,56653300
2005-06-10,82.10029602050781,120.19999694824219,120.6500015258789,119.5999984741211,120.55999755859375,36465300
2005-06-13,82.35986328125,120.58000183105469,121.08000183105469,119.80999755859375,119.94000244140625,49383200
2005-06-14,82.55111694335938,120.86000061035156,121.19999694824219,120.37999725341797,120.44999694824219,33857100
2005-06-15,82.70822143554688,121.08999633789062,121.23999786376953,120.2300033569336,121.16000366210938,53195600
2005-06-16,82.91996765136719,121.4000015258789,121.63999938964844,120.91999816894531,121.05999755859375,46564500
2005-06-17,83.22720336914062,121.36000061035156,121.9000015258789,121.22000122070312,121.54000091552734,51529400
2005-06-20,83.25463104248047,121.4000015258789,121.83999633789062,120.94000244140625,121.08000183105469,41019400
2005-06-21,83.30260467529297,121.47000122070312,121.6500015258789,121.02999877929688,121.5,39879800
2005-06-22,83.37117767333984,121.56999969482422,121.94000244140625,121.06999969482422,121.68000030517578,46310100
2005-06-23,82.19849395751953,119.86000061035156,121.5999984741211,119.83000183105469,121.31999969482422,62185600
2005-06-24,81.5949935913086,118.9800033569336,120.01000213623047,118.83999633789062,119.87999725341797,58572500
2005-06-27,81.71159362792969,119.1500015258789,119.41000366210938,118.75,118.97000122070312,48183800
2005-06-28,82.39739227294922,120.1500015258789,120.23999786376953,119.37000274658203,119.4000015258789,41174200
2005-06-29,82.17793273925781,119.83000183105469,120.4000015258789,119.76000213623047,120.37000274658203,42316500
2005-06-30,81.73216247558594,119.18000030517578,120.31999969482422,118.94999694824219,120.22000122070312,62288800
2005-07-01,81.97216796875,119.52999877929688,119.80000305175781,119.20999908447266,119.44999694824219,49737500
2005-07-05,82.63050842285156,120.48999786376953,120.6500015258789,119.19000244140625,119.25,51549000
2005-07-06,81.93793487548828,119.4800033569336,120.6500015258789,119.41000366210938,120.38999938964844,52363600
2005-07-07,82.26022338867188,119.94999694824219,119.94999694824219,118.26000213623047,118.29000091552734,103268800
2005-07-08,83.19975280761719,121.31999969482422,121.31999969482422,119.72000122070312,119.97000122070312,64491200
2005-07-11,83.62493133544922,121.94000244140625,122.0999984741211,121.30999755859375,121.33000183105469,49688300
2005-07-12,83.84441375732422,122.26000213623047,122.62999725341797,121.63999938964844,121.98999786376953,51871100
2005-07-13,83.96099853515625,122.43000030517578,122.5199966430664,121.98999786376953,122.2699966430664,41182300
2005-07-14,84.29015350341797,122.91000366210938,123.44000244140625,122.48999786376953,122.9800033569336,63638800
2005-07-15,84.24215698242188,122.83999633789062,123.04000091552734,122.36000061035156,122.79000091552734,56075900
2005-07-18,83.90612030029297,122.3499984741211,122.62999725341797,122.05000305175781,122.5,56598400
2005-07-19,84.36557006835938,123.0199966430664,123.11000061035156,122.41000366210938,122.70999908447266,59165700
2005-07-20,84.65363311767578,123.44000244140625,123.7300033569336,122.30000305175781,122.58999633789062,69477000
2005-07-21,84.15985870361328,122.72000122070312,123.61000061035156,122.47000122070312,123.55000305175781,101110900
2005-07-22,84.72222137451172,123.54000091552734,123.55999755859375,122.62999725341797,122.87999725341797,52607100
2005-07-25,84.482177734375,123.19000244140625,123.94999694824219,122.8499984741211,123.41000366210938,57301600
2005-07-26,84.58502197265625,123.33999633789062,123.52999877929688,122.94999694824219,123.2300033569336,42758800
2005-07-27,84.8936538696289,123.79000091552734,123.88999938964844,123.05000305175781,123.5,43181600
2005-07-28,85.4285659790039,124.56999969482422,124.63999938964844,123.63999938964844,123.95999908447266,47880700
2005-07-29,84.85935974121094,123.73999786376953,124.62999725341797,123.5,124.41000366210938,62358100
2005-08-01,84.79767608642578,123.6500015258789,124.04000091552734,123.44999694824219,123.83000183105469,40418200
2005-08-02,85.30508422851562,124.38999938964844,124.5999984741211,123.73999786376953,123.87000274658203,45147400
2005-08-03,85.53143310546875,124.72000122070312,124.73999786376953,124.12000274658203,124.25,36837200
2005-08-04,84.84562683105469,123.72000122070312,124.30999755859375,123.56999969482422,124.2300033569336,50855600
2005-08-05,84.2695541381836,122.87999725341797,123.9800033569336,122.66999816894531,123.44999694824219,53595500
2005-08-08,84.11184692382812,122.6500015258789,123.41000366210938,122.37999725341797,123.1500015258789,47616000
2005-08-09,84.61930847167969,123.38999938964844,123.58999633789062,122.87000274658203,123.05999755859375,47170000
2005-08-10,84.57820129394531,123.33000183105469,124.5,122.81999969482422,123.81999969482422,72863700
2005-08-11,84.91422271728516,123.81999969482422,124.02999877929688,123.01000213623047,123.2699966430664,58570200
2005-08-12,84.39302062988281,123.05999755859375,123.69000244140625,122.75,123.56999969482422,54776900
2005-08-15,84.91422271728516,123.81999969482422,123.87000274658203,122.83000183105469,123.22000122070312,36208500
2005-08-16,83.81011962890625,122.20999908447266,123.5199966430664,122.08999633789062,123.44000244140625,71942100
2005-08-17,83.80326080322266,122.19999694824219,122.87000274658203,122.02999877929688,122.19000244140625,62275100
2005-08-18,83.79641723632812,122.19000244140625,122.55999755859375,121.83999633789062,122.05000305175781,53388600
2005-08-19,83.9884033203125,122.47000122070312,122.81999969482422,122.19999694824219,122.62999725341797,39842100
2005-08-22,83.9884033203125,122.47000122070312,123.2300033569336,121.87999725341797,122.58000183105469,69912000
2005-08-23,83.83065795898438,122.23999786376953,122.61000061035156,121.1500015258789,122.5,55168600
2005-08-24,83.08316802978516,121.1500015258789,122.7300033569336,121.08999633789062,121.94000244140625,79104600
2005-08-25,83.38489532470703,121.58999633789062,121.66999816894531,121.20999908447266,121.3499984741211,35631100
2005-08-26,82.8156967163086,120.76000213623047,121.48999786376953,120.68000030517578,121.4800033569336,61956800
2005-08-29,83.45349884033203,121.69000244140625,121.77999877929688,120.37999725341797,120.41000366210938,56179200
2005-08-30,83.01459503173828,121.05000305175781,121.30000305175781,120.38999938964844,121.25,74160200
2005-08-31,84.06385803222656,122.58000183105469,122.66000366210938,120.73999786376953,121.19000244140625,102945200
2005-09-01,84.00212097167969,122.48999786376953,123.1500015258789,121.13999938964844,122.5199966430664,74578700
2005-09-02,83.85125732421875,122.2699966430664,122.87999725341797,122.04000091552734,122.8499984741211,47653400
2005-09-06,84.83196258544922,123.69999694824219,123.80000305175781,122.6500015258789,122.66000366210938,57251300
2005-09-07,84.97590637207031,123.91000366210938,124.12999725341797,123.45999908447266,123.62999725341797,41749700
2005-09-08,84.69476318359375,123.5,124.0,123.30999755859375,123.66000366210938,39068700
2005-09-09,85.44913482666016,124.5999984741211,124.73999786376953,123.80000305175781,123.83000183105469,43093900
2005-09-12,85.27770233154297,124.3499984741211,124.66999816894531,124.2699966430664,124.44999694824219,33017600
2005-09-13,84.80450439453125,123.66000366210938,124.41999816894531,123.5199966430664,124.12999725341797,58427500
2005-09-14,84.49589538574219,123.20999908447266,123.91999816894531,123.0199966430664,123.73999786376953,57694600
2005-09-15,84.45471954345703,123.1500015258789,123.6500015258789,122.9000015258789,123.58999633789062,73156900
2005-09-16,85.05526733398438,123.5,123.73999786376953,122.87000274658203,123.30000305175781,75424100
2005-09-19,84.77289581298828,123.08999633789062,123.55000305175781,122.63999938964844,123.47000122070312,53355300
2005-09-20,84.05668640136719,122.05000305175781,123.61000061035156,121.87000274658203,123.19999694824219,84480300
2005-09-21,83.27153778076172,120.91000366210938,121.87000274658203,120.77999877929688,121.79000091552734,94469100
2005-09-22,83.56769561767578,121.33999633789062,121.66000366210938,120.44000244140625,120.94999694824219,84597200
2005-09-23,83.63656616210938,121.44000244140625,121.88999938964844,120.9000015258789,121.23999786376953,59368100
2005-09-26,83.73294830322266,121.58000183105469,122.23999786376953,121.08000183105469,122.0199966430664,70415400
2005-09-27,83.7123031616211,121.55000305175781,121.98999786376953,121.0199966430664,121.5199966430664,66150800
2005-09-28,83.79493713378906,121.66999816894531,122.12000274658203,121.19999694824219,121.93000030517578,58620500
2005-09-29,84.47679901123047,122.66000366210938,122.86000061035156,121.08000183105469,121.55000305175781,66607700
2005-09-30,84.738525390625,123.04000091552734,123.04000091552734,121.73999786376953,122.62000274658203,47824200
2005-10-03,84.43545532226562,122.5999984741211,123.33999633789062,122.44999694824219,122.95999908447266,50994800
2005-10-04,83.48506164550781,121.22000122070312,123.02999877929688,121.16000366210938,122.79000091552734,60776300
2005-10-05,82.39000701904297,119.62999725341797,121.30999755859375,119.56999969482422,121.25,106052100
2005-10-06,82.09385681152344,119.19999694824219,120.26000213623047,118.16999816894531,119.77999877929688,140941800
2005-10-07,82.37625122070312,119.61000061035156,120.05000305175781,119.12999725341797,119.69999694824219,75661400
2005-10-10,81.68060302734375,118.5999984741211,119.70999908447266,118.30000305175781,119.68000030517578,52677000
2005-10-11,81.56353759765625,118.43000030517578,119.38999938964844,118.31999969482422,118.98999786376953,75629800
2005-10-12,80.92308044433594,117.5,119.12999725341797,117.41000366210938,118.38999938964844,100510400
2005-10-13,80.87483978271484,117.43000030517578,118.08000183105469,116.87999725341797,117.45999908447266,99052900
2005-10-14,81.72887420654297,118.66999816894531,118.80999755859375,117.55999755859375,118.12000274658203,88651000
2005-10-17,82.03187561035156,119.11000061035156,119.2699966430664,118.44999694824219,118.80000305175781,68109300
2005-10-18,81.14341735839844,117.81999969482422,118.95999908447266,117.80000305175781,118.94000244140625,74996900
2005-10-19,82.4932861328125,119.77999877929688,119.80000305175781,117.12000274658203,117.5,116563800
2005-10-20,81.04013061523438,117.66999816894531,119.80999755859375,117.30000305175781,119.48999786376953,131966700
2005-10-21,81.35694122314453,118.12999725341797,118.77999877929688,117.51000213623047,118.29000091552734,96579500
2005-10-24,82.61727905273438,119.95999908447266,120.08999633789062,118.41000366210938,118.44000244140625,71308400
2005-10-25,82.4520034790039,119.72000122070312,120.23999786376953,118.94000244140625,119.72000122070312,76594500
2005-10-26,82.2109146118164,119.37000274658203,120.54000091552734,119.19000244140625,119.51000213623047,80855800
2005-10-27,81.33627319335938,118.0999984741211,119.37000274658203,117.93000030517578,119.19999694824219,66623100
2005-10-28,82.507080078125,119.80000305175781,119.94999694824219,118.0999984741211,118.43000030517578,72322000
2005-10-31,82.73433685302734,120.12999725341797,121.30000305175781,120.12999725341797,120.29000091552734,77698900
2005-11-01,82.98229217529297,120.48999786376953,120.9000015258789,120.22000122070312,120.58000183105469,66365100
2005-11-02,83.85005187988281,121.75,121.75,120.12999725341797,120.16999816894531,74012300
2005-11-03,84.20818328857422,122.2699966430664,122.66000366210938,121.75,122.1500015258789,84897600
2005-11-04,84.09797668457031,122.11000061035156,122.45999908447266,121.55000305175781,122.4000015258789,59156000
2005-11-07,84.18063354492188,122.2300033569336,122.62000274658203,121.8499984741211,122.37000274658203,46765400
2005-11-08,84.18063354492188,122.2300033569336,122.41999816894531,121.79000091552734,121.93000030517578,42152800
2005-11-09,84.29083251953125,122.38999938964844,122.94999694824219,121.86000061035156,122.08000183105469,57666800
2005-11-10,84.94508361816406,123.33999633789062,123.5199966430664,121.75,122.33999633789062,79048100
2005-11-11,85.23439025878906,123.76000213623047,123.83999633789062,122.43000030517578,123.3499984741211,34867000
2005-11-14,85.1861343383789,123.69000244140625,124.0199966430664,123.37999725341797,123.79000091552734,45092200
2005-11-15,84.87628936767578,123.23999786376953,124.08999633789062,122.86000061035156,123.55000305175781,69592500
2005-11-16,85.04841613769531,123.48999786376953,123.55000305175781,122.9800033569336,123.37000274658203,51133000
2005-11-17,85.84043884277344,124.63999938964844,124.6500015258789,123.13999938964844,123.68000030517578,55717500
2005-11-18,86.1778793334961,125.12999725341797,125.27999877929688,124.33000183105469,125.05999755859375,72437200
2005-11-21,86.61174774169922,125.76000213623047,125.91000366210938,124.9800033569336,125.1500015258789,50021200
2005-11-22,86.98365020751953,126.30000305175781,126.5199966430664,125.41999816894531,125.55999755859375,66438800
2005-11-23,87.48641204833984,127.02999877929688,127.41000366210938,126.20999908447266,126.25,50854700
2005-11-25,87.55528259277344,127.12999725341797,127.22000122070312,126.80999755859375,126.9800033569336,15270000
2005-11-28,86.9354476928711,126.2300033569336,127.2699966430664,126.04000091552734,127.25,54498500
2005-11-29,86.83904266357422,126.08999633789062,126.9800033569336,126.08999633789062,126.6500015258789,51738900
2005-11-30,86.3707275390625,125.41000366210938,126.5199966430664,125.29000091552734,126.16000366210938,56007200
2005-12-01,87.25228881835938,126.69000244140625,127.02999877929688,125.9800033569336,126.0199966430664,65468200
2005-12-02,87.36247253417969,126.8499984741211,127.08000183105469,126.5,126.7699966430664,46699400
2005-12-05,87.17655181884766,126.58000183105469,126.7300033569336,126.18000030517578,126.69999694824219,59273400
2005-12-06,87.34178161621094,126.81999969482422,127.73999786376953,126.62999725341797,127.05000305175781,57935200
2005-12-07,86.83216857910156,126.08000183105469,126.87000274658203,125.68000030517578,126.7699966430664,66816500
2005-12-08,86.77705383300781,126.0,126.81999969482422,125.4800033569336,126.22000122070312,62608600
2005-12-09,87.00431823730469,126.33000183105469,126.77999877929688,125.81999969482422,126.16000366210938,50744500
2005-12-12,87.08696746826172,126.44999694824219,126.86000061035156,125.95999908447266,126.70999908447266,48389900
2005-12-13,87.67923736572266,127.30999755859375,127.69999694824219,126.29000091552734,126.41999816894531,88630900
2005-12-14,88.02363586425781,127.80999755859375,128.08999633789062,127.13999938964844,127.19000244140625,64375000
2005-12-15,87.76880645751953,127.44000244140625,128.0,127.18000030517578,127.83999633789062,55900300
2005-12-16,87.48629760742188,126.36000061035156,127.36000061035156,126.36000061035156,127.27999877929688,46238300
2005-12-19,87.03630065917969,125.70999908447266,126.87000274658203,125.69000244140625,126.7300033569336,48733000
2005-12-20,87.1193618774414,125.83000183105469,126.58999633789062,125.4800033569336,125.86000061035156,46603200
2005-12-21,87.25784301757812,126.02999877929688,126.76000213623047,125.80000305175781,126.22000122070312,51806900
2005-12-22,87.71480560302734,126.69000244140625,126.69000244140625,126.08000183105469,126.30999755859375,32247900
2005-12-23,87.76326751708984,126.76000213623047,126.86000061035156,126.41999816894531,126.77999877929688,27977300
2005-12-27,86.8701171875,125.47000122070312,127.05000305175781,125.37999725341797,126.95999908447266,44499500
2005-12-28,87.06398010253906,125.75,125.98999786376953,125.5,125.73999786376953,30764300
2005-12-29,86.67623138427734,125.19000244140625,125.95999908447266,125.05999755859375,125.72000122070312,32788900
2005-12-30,86.2054443359375,124.51000213623047,125.05999755859375,124.36000061035156,124.80000305175781,44645600
2006-01-03,87.72172546386719,126.69999694824219,127.0,124.38999938964844,125.19000244140625,73256700
2006-01-04,88.13713836669922,127.30000305175781,127.48999786376953,126.69999694824219,126.86000061035156,51899600
2006-01-05,88.19249725341797,127.37999725341797,127.58999633789062,126.87999725341797,127.1500015258789,47307500
2006-01-06,88.92640686035156,128.44000244140625,128.5800018310547,127.36000061035156,128.02000427246094,62885900
2006-01-09,89.1548843383789,128.77000427246094,129.05999755859375,128.3800048828125,128.4199981689453,43527400
2006-01-10,89.2448959350586,128.89999389648438,128.97999572753906,128.25999450683594,128.38999938964844,44960800
2006-01-11,89.52876281738281,129.30999755859375,129.44000244140625,128.72999572753906,129.02000427246094,49598900
2006-01-12,89.1756362915039,128.8000030517578,129.27999877929688,128.44000244140625,129.0800018310547,40509200
2006-01-13,89.09258270263672,128.67999267578125,128.89999389648438,128.1999969482422,128.57000732421875,44856700
2006-01-17,88.8502426147461,128.3300018310547,128.4199981689453,127.80999755859375,128.1999969482422,52066600
2006-01-18,88.49713897705078,127.81999969482422,128.89999389648438,127.16000366210938,127.58000183105469,75067600
2006-01-19,88.83641815185547,128.30999755859375,128.77000427246094,127.80999755859375,128.1300048828125,81530400
2006-01-20,87.21626281738281,125.97000122070312,128.30999755859375,125.97000122070312,128.27999877929688,114957800
2006-01-23,87.52784729003906,126.41999816894531,126.81999969482422,126.12999725341797,126.20999908447266,67017400
2006-01-24,87.61785888671875,126.55000305175781,127.1500015258789,126.41999816894531,126.62999725341797,53008800
2006-01-25,87.69401550292969,126.66000366210938,127.18000030517578,125.83999633789062,127.04000091552734,87747700
2006-01-26,88.17865753173828,127.36000061035156,127.66999816894531,126.76000213623047,127.25,71294000
2006-01-27,88.99565887451172,128.5399932861328,128.66000366210938,127.44999694824219,127.66000366210938,65771200
2006-01-30,88.92640686035156,128.44000244140625,128.80999755859375,128.35000610351562,128.44000244140625,33709600
2006-01-31,88.27558135986328,127.5,128.5399932861328,127.48999786376953,128.32000732421875,72937000
2006-02-01,88.89181518554688,128.38999938964844,128.42999267578125,127.72000122070312,127.81999969482422,63561000
2006-02-02,87.86019134521484,126.9000015258789,128.13999938964844,126.80000305175781,128.10000610351562,83626900
2006-02-03,87.42399597167969,126.2699966430664,128.38999938964844,126.13999938964844,126.58000183105469,86040400
2006-02-06,87.65247344970703,126.5999984741211,126.80000305175781,126.16999816894531,126.44000244140625,45511900
2006-02-07,86.87702178955078,125.4800033569336,126.66000366210938,125.4000015258789,126.37999725341797,71208100
2006-02-08,87.66632080078125,126.62000274658203,128.10000610351562,125.5999984741211,125.8499984741211,59422200
2006-02-09,87.52092742919922,126.41000366210938,127.5999984741211,126.37000274658203,126.91999816894531,62023300
2006-02-10,87.68018341064453,126.63999938964844,127.12999725341797,125.44999694824219,126.43000030517578,64508700
2006-02-13,87.52092742919922,126.41000366210938,126.79000091552734,125.94999694824219,126.5999984741211,52308700
2006-02-14,88.44869232177734,127.75,128.02999877929688,126.20999908447266,126.45999908447266,90964400
2006-02-15,88.76025390625,128.1999969482422,128.32000732421875,127.23999786376953,127.68000030517578,85471300
2006-02-16,89.42491912841797,129.16000366210938,129.2100067138672,128.17999267578125,128.33999633789062,61017900
2006-02-17,89.18257904052734,128.80999755859375,129.16000366210938,128.5800018310547,129.0500030517578,40342600
2006-02-21,88.96102142333984,128.49000549316406,129.39999389648438,128.2899932861328,129.11000061035156,46456300
2006-02-22,89.50108337402344,129.27000427246094,129.64999389648438,128.64999389648438,128.77000427246094,42326700
2006-02-23,89.3695297241211,129.0800018310547,129.63999938964844,128.27999877929688,129.27000427246094,43423200
2006-02-24,89.5980224609375,129.41000366210938,129.47999572753906,128.75999450683594,129.11000061035156,36777400
2006-02-27,89.63263702392578,129.4600067138672,130.0399932861328,129.27999877929688,129.39999389648438,35858600
2006-02-28,88.78103637695312,128.22999572753906,129.91000366210938,128.1300048828125,129.1999969482422,74394800
2006-03-01,89.57032012939453,129.3699951171875,129.49000549316406,128.5,128.60000610351562,48641600
2006-03-02,89.56340789794922,129.36000061035156,129.4199981689453,128.61000061035156,128.89999389648438,60642300
2006-03-03,89.14795684814453,128.75999450683594,130.07000732421875,128.64999389648438,128.6699981689453,73402500
2006-03-06,88.73946380615234,128.1699981689453,129.17999267578125,127.8499984741211,129.13999938964844,57478400
2006-03-07,88.60099029541016,127.97000122070312,128.05999755859375,127.4000015258789,127.86000061035156,61780800
2006-03-08,88.7879638671875,128.24000549316406,128.44000244140625,127.18000030517578,127.69999694824219,66692400
2006-03-09,88.19249725341797,127.37999725341797,128.67999267578125,127.37999725341797,128.27999877929688,56313600
2006-03-10,89.03028106689453,128.58999633789062,128.83999633789062,127.44000244140625,127.70999908447266,60490800
2006-03-13,89.19644927978516,128.8300018310547,129.16000366210938,128.52999877929688,128.83999633789062,45479100
2006-03-14,90.13111114501953,130.17999267578125,130.22999572753906,128.61000061035156,128.7100067138672,69877300
2006-03-15,90.53269958496094,130.75999450683594,130.86000061035156,129.85000610351562,130.14999389648438,53398900
2006-03-16,90.7196044921875,131.02999877929688,131.47000122070312,130.83999633789062,131.00999450683594,65526400
2006-03-17,90.79537963867188,130.6199951171875,130.89999389648438,130.3800048828125,130.67999267578125,47286800
2006-03-20,90.64942932128906,130.41000366210938,130.89999389648438,130.2100067138672,130.63999938964844,45538500
2006-03-21,90.07939910888672,129.58999633789062,130.99000549316406,129.4499969482422,130.3699951171875,87102700
2006-03-22,90.62855529785156,130.3800048828125,130.50999450683594,129.4499969482422,129.50999450683594,51605700
2006-03-23,90.44088745117188,130.11000061035156,130.38999938964844,129.66000366210938,130.25999450683594,46704200
2006-03-24,90.51040649414062,130.2100067138672,130.57000732421875,129.74000549316406,129.99000549316406,43209200
2006-03-27,90.37834930419922,130.02000427246094,130.27999877929688,129.74000549316406,130.02999877929688,32523000
2006-03-28,89.822265625,129.22000122070312,130.52999877929688,129.0500030517578,129.92999267578125,82079900
2006-03-29,90.38526153564453,130.02999877929688,130.5,129.2899932861328,129.41000366210938,61505700
2006-03-30,90.22537994384766,129.8000030517578,130.97999572753906,129.5500030517578,130.11000061035156,70571700
2006-03-31,90.24622344970703,129.8300018310547,130.24000549316406,129.3699951171875,130.02000427246094,62925600
2006-04-03,90.17671203613281,129.72999572753906,130.8699951171875,129.49000549316406,130.07000732421875,61624700
2006-04-04,90.75370788574219,130.55999755859375,130.72999572753906,129.36000061035156,129.72999572753906,54809300
2006-04-05,91.06645202636719,131.00999450683594,131.27999877929688,130.3800048828125,130.61000061035156,50607200
2006-04-06,90.96916198730469,130.8699951171875,131.2100067138672,130.19000244140625,130.85000610351562,57906200
2006-04-07,90.04466247558594,129.5399932861328,131.39999389648438,129.35000610351562,131.05999755859375,80180900
2006-04-10,90.18372344970703,129.74000549316406,130.0800018310547,129.25999450683594,129.74000549316406,41496500
2006-04-11,89.41907501220703,128.63999938964844,130.05999755859375,128.25,129.85000610351562,72799400
2006-04-12,89.58590698242188,128.8800048828125,129.1300048828125,128.61000061035156,128.77000427246094,43033700
2006-04-13,89.46768188476562,128.7100067138672,129.25,128.30999755859375,128.58999633789062,51051800
2006-04-17,89.43297576904297,128.66000366210938,129.30999755859375,128.02000427246094,128.8300018310547,64167700
2006-04-18,90.85103607177734,130.6999969482422,130.94000244140625,128.92999267578125,128.92999267578125,92531800
2006-04-19,91.02479553222656,130.9499969482422,131.07000732421875,130.24000549316406,130.75,87269000
2006-04-20,91.1499252319336,131.1300048828125,131.86000061035156,130.60000610351562,131.0,86005500
2006-04-21,91.163818359375,131.14999389648438,131.7899932861328,130.6199951171875,131.69000244140625,72342600
